image_path,label
data/NEU-DET/train/images/pitted_surface/pitted_surface_127.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_133.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_95.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_42.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_54.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_68.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_131.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_119.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_118.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_130.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_124.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_82.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_69.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_55.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_32.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_209.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_221.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_180.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_156.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_142.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_220.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_234.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_208.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_27.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_31.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_236.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_6.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_168.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_154.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_197.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_183.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_182.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_196.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_141.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_155.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_169.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_7.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_223.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_24.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_30.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_18.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_34.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_227.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_233.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_3.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_145.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_179.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_192.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_186.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_187.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_193.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_178.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_144.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_150.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_226.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_23.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_230.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_224.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_218.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_146.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_184.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_147.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_1.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_219.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_225.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_231.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_36.jpg,pitted_surface
data/NEU-DET/train/images/pitted_surface/pitted_surface_22.jpg,pitted_surface
data/NEU-DET/train/images/inclusion/inclusion_58.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_183.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_70.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_168.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_154.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_140.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_236.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_237.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_141.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_155.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_169.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_182.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_65.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_196.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_59.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_180.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_73.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_194.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_67.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_98.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_143.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_157.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_209.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_235.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_221.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_234.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_208.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_142.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_66.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_72.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_181.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_185.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_76.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_191.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_152.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_230.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_219.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_231.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_88.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_153.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_147.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_63.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_190.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_77.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_184.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_186.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_75.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_49.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_151.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_145.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_227.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_233.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_178.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_144.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_150.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_187.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_60.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_193.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_9.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_13.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_240.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_122.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_136.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_12.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_8.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_38.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_10.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_108.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_120.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_134.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_11.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_39.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_29.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_131.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_119.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_28.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_14.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_16.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_132.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_17.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_32.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_103.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_117.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_33.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_27.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_1.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_3.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_19.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_25.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_129.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_115.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_114.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_128.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_24.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_30.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_18.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_2.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_34.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_20.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_104.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_110.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_138.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_105.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_35.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_7.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_23.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_37.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_106.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_36.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_22.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_4.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_79.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_45.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_149.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_175.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_92.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_161.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_203.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_217.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_216.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_160.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_93.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_87.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_50.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_44.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_78.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_189.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_52.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_46.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_91.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_228.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_214.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_200.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_201.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_215.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_229.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_177.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_84.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_90.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_53.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_188.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_57.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_198.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_94.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_80.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_211.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_239.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_238.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_210.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_172.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_81.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_166.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_95.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_199.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_42.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_56.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_40.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_83.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_170.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_97.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_164.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_158.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_206.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_212.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_207.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_82.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_55.jpg,inclusion
data/NEU-DET/train/images/inclusion/inclusion_41.jpg,inclusion
data/NEU-DET/train/images/patches/patches_162.jpg,patches
data/NEU-DET/train/images/patches/patches_176.jpg,patches
data/NEU-DET/train/images/patches/patches_22.jpg,patches
data/NEU-DET/train/images/patches/patches_36.jpg,patches
data/NEU-DET/train/images/patches/patches_228.jpg,patches
data/NEU-DET/train/images/patches/patches_214.jpg,patches
data/NEU-DET/train/images/patches/patches_200.jpg,patches
data/NEU-DET/train/images/patches/patches_201.jpg,patches
data/NEU-DET/train/images/patches/patches_215.jpg,patches
data/NEU-DET/train/images/patches/patches_37.jpg,patches
data/NEU-DET/train/images/patches/patches_23.jpg,patches
data/NEU-DET/train/images/patches/patches_188.jpg,patches
data/NEU-DET/train/images/patches/patches_177.jpg,patches
data/NEU-DET/train/images/patches/patches_149.jpg,patches
data/NEU-DET/train/images/patches/patches_175.jpg,patches
data/NEU-DET/train/images/patches/patches_161.jpg,patches
data/NEU-DET/train/images/patches/patches_217.jpg,patches
data/NEU-DET/train/images/patches/patches_216.jpg,patches
data/NEU-DET/train/images/patches/patches_20.jpg,patches
data/NEU-DET/train/images/patches/patches_174.jpg,patches
data/NEU-DET/train/images/patches/patches_148.jpg,patches
data/NEU-DET/train/images/patches/patches_164.jpg,patches
data/NEU-DET/train/images/patches/patches_158.jpg,patches
data/NEU-DET/train/images/patches/patches_24.jpg,patches
data/NEU-DET/train/images/patches/patches_18.jpg,patches
data/NEU-DET/train/images/patches/patches_206.jpg,patches
data/NEU-DET/train/images/patches/patches_8.jpg,patches
data/NEU-DET/train/images/patches/patches_9.jpg,patches
data/NEU-DET/train/images/patches/patches_207.jpg,patches
data/NEU-DET/train/images/patches/patches_25.jpg,patches
data/NEU-DET/train/images/patches/patches_31.jpg,patches
data/NEU-DET/train/images/patches/patches_159.jpg,patches
data/NEU-DET/train/images/patches/patches_165.jpg,patches
data/NEU-DET/train/images/patches/patches_171.jpg,patches
data/NEU-DET/train/images/patches/patches_27.jpg,patches
data/NEU-DET/train/images/patches/patches_198.jpg,patches
data/NEU-DET/train/images/patches/patches_211.jpg,patches
data/NEU-DET/train/images/patches/patches_205.jpg,patches
data/NEU-DET/train/images/patches/patches_239.jpg,patches
data/NEU-DET/train/images/patches/patches_238.jpg,patches
data/NEU-DET/train/images/patches/patches_204.jpg,patches
data/NEU-DET/train/images/patches/patches_210.jpg,patches
data/NEU-DET/train/images/patches/patches_32.jpg,patches
data/NEU-DET/train/images/patches/patches_26.jpg,patches
data/NEU-DET/train/images/patches/patches_172.jpg,patches
data/NEU-DET/train/images/patches/patches_166.jpg,patches
data/NEU-DET/train/images/patches/patches_101.jpg,patches
data/NEU-DET/train/images/patches/patches_41.jpg,patches
data/NEU-DET/train/images/patches/patches_55.jpg,patches
data/NEU-DET/train/images/patches/patches_54.jpg,patches
data/NEU-DET/train/images/patches/patches_40.jpg,patches
data/NEU-DET/train/images/patches/patches_68.jpg,patches
data/NEU-DET/train/images/patches/patches_97.jpg,patches
data/NEU-DET/train/images/patches/patches_114.jpg,patches
data/NEU-DET/train/images/patches/patches_100.jpg,patches
